time,survival
0.0,1.0
0.04274547108994577,0.9966666666666673
0.10032642989621425,0.9933333333333336
0.15477447810184825,0.9900000000000003
0.22098775270165288,0.9866666666666666
0.3316737667679135,0.9866666666666666
0.3692185609582453,0.9833220338983044
0.4337455726090397,0.9799774011299434
0.4592918744398986,0.9799774011299434
0.46963198203673706,0.9766213141397726
0.5331229516584683,0.9732652271496012
0.5553200083304922,0.9699091401594304
0.6059912537800228,0.9665530531692593
0.6093949285533701,0.9631969661790885
0.6225318046651099,0.9598408791889169
0.7295558318177193,0.9564847921987463
0.7493523262974797,0.9531287052085753
0.7616710621390287,0.9497726182184041
0.7823880354879221,0.9464165312282332
0.7858738893021157,0.9430604442380616
0.800348866574085,0.9397043572478906
0.8937494704580935,0.9363482702577196
0.9581889591808296,0.9329921832675486
1.0218338844997774,0.9329921832675486
1.041852493194774,0.9296239804398675
1.06248387019791,0.9262557776121876
1.1093708561292503,0.9228875747845068
1.1946323425696246,0.9195193719568259
1.2431330238331633,0.9161511691291456
1.3085037157389638,0.9127829663014646
1.4027125231576258,0.9094147634737841
1.4233433805935176,0.9060465606461031
1.4271073221816117,0.9026783578184223
1.429387879641948,0.9026783578184223
1.4505747220417924,0.8992975399988776
1.5107251324818833,0.8959167221793327
1.5150368527314662,0.8959167221793327
1.535174821249369,0.8925230982316841
1.5352259814483322,0.8891294742840347
1.6390875598231434,0.8891294742840347
1.6433538732924042,0.8857228479457813
1.722191823951291,0.8823162216075281
1.7764459453141908,0.8823162216075281
1.8157517464805626,0.8788963912912201
1.871785862346515,0.8754765609749114
1.9620178141273943,0.8720567306586031
2.0041714333955083,0.8686369003422951
2.0073216738888267,0.865217070025987
2.1489262746292632,0.8617972397096787
2.164119483955723,0.85837740939337
2.3290572834331456,0.8549575790770618
2.360607723295819,0.8515377487607537
2.396606165541488,0.848117918444446
2.538289223377789,0.8446980881281376
2.5582702258813486,0.8412782578118289
2.7244349180938627,0.8378584274955213
2.795430519154034,0.8344385971792129
3.011563252513815,0.8310187668629042
3.0156563607475073,0.8275989365465964
3.016135149208445,0.8241791062302878
3.0577413460428877,0.8207592759139796
3.0782872140054387,0.8173394455976717
3.15834892255662,0.8139196152813635
3.2672909920080113,0.8104997849650551
3.3195956822133392,0.8104997849650551
3.437136496007649,0.8070654638423216
3.4452801306056755,0.8036311427195885
3.4511748707381185,0.8001968215968547
3.5033157192832074,0.7967625004741217
3.520461626672092,0.7933281793513882
3.582590586805544,0.7898938582286553
3.787357234448847,0.7864595371059221
3.8733066882756777,0.7830252159831887
3.895576989509834,0.7795908948604555
3.906682829000272,0.7761565737377223
3.916998998897075,0.7727222526149887
3.9646613566333664,0.7692879314922552
3.9980131886424704,0.7658536103695223
4.025144378673523,0.7624192892467888
4.037974059293503,0.7589849681240554
4.212649125213471,0.7555506470013227
4.234619886472414,0.7521163258785891
4.262706229080302,0.7486820047558557
4.281418819041967,0.7452476836331225
4.345691425550163,0.7418133625103894
4.486465411422265,0.7383790413876556
4.517321284229999,0.7349447202649224
4.568667893973511,0.7315103991421896
4.608921689925112,0.728076078019456
4.616107800532816,0.7246417568967228
4.646430594417233,0.7212074357739894
4.6655816194467326,0.7177731146512561
4.667927706540898,0.7143387935285228
4.671628476995529,0.7109044724057895
4.671689700324032,0.7074701512830565
4.7663583754421195,0.7040358301603232
4.935249959784549,0.7006015090375896
4.991229553149092,0.6971671879148563
5.158328389826335,0.6937328667921234
5.251901583566907,0.6902985456693899
5.335701049376329,0.6902985456693899
5.397354013895142,0.6868470529410431
5.466223538611061,0.6833955602126962
5.493744380639549,0.6799440674843493
5.540926910974753,0.6764925747560021
5.605073306468729,0.6730410820276554
5.635093639407618,0.6695895892993086
5.678330009010746,0.6661380965709616
5.713794656806008,0.6626866038426146
5.796053795955778,0.6592351111142676
5.937446546052556,0.6557836183859207
6.006943872188059,0.6523321256575738
6.012707685371041,0.6488806329292268
6.14888358020148,0.6454291402008799
6.161040815551209,0.6419776474725332
6.2176371532995995,0.6385261547441856
6.268037017262468,0.6350746620158391
6.307214376434565,0.6350746620158391
6.369709554098723,0.6316043086714899
6.453983048769269,0.6316043086714899
6.458802209690082,0.6316043086714899
6.473336060878244,0.6280953958455371
6.5515125780214145,0.6280953958455371
6.5700672068821415,0.62456677002618
6.605506565879308,0.621038144206823
6.648287169578548,0.621038144206823
6.674253806036869,0.6174893548113553
6.786331183542006,0.6139405654158878
6.855926151438157,0.6103917760204198
6.856451822510608,0.6068429866249527
6.968924446754561,0.6032941972294851
7.196946165242636,0.5997454078340174
7.245559550182408,0.5997454078340174
7.2580968637053065,0.5961754946921485
7.261985332767637,0.5926055815502794
7.298133381982959,0.5890356684084098
7.361724076001658,0.5854657552665411
7.3715916312831204,0.5818958421246717
7.417129089664402,0.5783259289828023
7.471760590687994,0.5747560158409335
7.503854619654991,0.5711861026990641
7.52102182595952,0.5676161895571952
7.592009937870286,0.564046276415326
7.763678090749431,0.5604763632734566
7.818508200888811,0.5569064501315877
7.869244188087384,0.5533365369897186
7.912407233610942,0.5533365369897186
8.10063271114741,0.5497434425936811
8.19099491159124,0.5461503481976442
8.203751215280775,0.542557253801607
8.220029969349705,0.5389641594055697
8.23446972166376,0.5353710650095328
8.265858407879126,0.5353710650095328
8.277132739698883,0.5317536929486576
8.306866128251531,0.5281363208877825
8.355465388503246,0.5245189488269072
8.399410701029574,0.5209015767660321
8.431755421306255,0.5172842047051567
8.50942846834804,0.5136668326442817
8.610877723015491,0.5100494605834065
8.69911747346161,0.506432088522531
8.709176648483565,0.5028147164616559
8.771511443928352,0.5028147164616559
8.819624972482014,0.4991711315597597
8.838544290948718,0.4991711315597597
8.895459157199312,0.4955007555924084
9.007969264825551,0.491830379625057
9.178022273625189,0.48816000365770595
9.18628229881737,0.48448962769035464
9.20702241191835,0.48081925172300344
9.34458277624491,0.47714887575565235
9.370732514540897,0.4734784997883012
9.38954567213144,0.46980812382095
9.531082657372872,0.4661377478535989
9.551367685631204,0.46246737188624776
9.78581603739232,0.4587969959188968
9.835792003404759,0.4551266199515455
9.908556801872406,0.45145624398419404
10.06408354406149,0.44778586801684317
10.185420682093348,0.44778586801684317
10.280407128257664,0.4440851583638112
10.383047938856981,0.44038444871077964
10.40606662942291,0.4366837390577479
10.57278026656334,0.43298302940471606
10.725591004236753,0.4292823197516842
10.81167806983507,0.42558161009865253
10.993180074288935,0.4218809004456208
11.124069632513969,0.41818019079258906
11.500527241673009,0.414479481139557
11.506696871823733,0.41077877148652536
11.861767056647562,0.41077877148652536
11.875565319016939,0.4070444190184658
11.898932999349123,0.40331006655040663
11.920794622973858,0.3995757140823471
11.933195106800035,0.39584136161428785
11.961035117731006,0.3921070091462285
12.01106167655385,0.3883726566781692
12.030028147036054,0.38463830421010997
12.084842938222073,0.3809039517420505
12.103522416088959,0.3771695992739914
12.160696862441412,0.37343524680593215
12.186800393367388,0.3697008943378726
12.355902256530868,0.3659665418698135
12.412809032398279,0.36223218940175406
12.445366029016585,0.3584978369336947
12.618976008865982,0.3547634844656354
12.781873231684449,0.35102913199757607
12.897061717900334,0.3472947795295169
12.943576133942885,0.3435604270614575
12.947562670202402,0.33982607459339803
12.985222961521659,0.3360917221253388
13.10949567146736,0.3323573696572794
13.113203519928682,0.32862301718922027
